transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,channel
392,883,19,2,14.69,29.37,2025-06-16 01:03:18.234864,Online
393,942,151,2,275.21,550.41,2025-06-11 03:19:30.355006,Online
394,292,184,1,470.84,470.84,2025-06-13 00:38:31.085143,Store
395,1864,157,1,258.62,258.62,2025-07-06 19:21:35.152661,Online
396,1388,38,3,140.0,420.0,2025-06-19 19:24:26.157663,Online
397,1663,171,1,213.27,213.27,2025-05-10 02:49:24.073197,Online
398,257,68,3,348.58,1045.74,2025-07-08 07:41:23.118417,Online
399,1378,29,1,229.69,229.69,2025-05-05 19:18:44.959742,Store
400,1274,158,1,248.97,248.97,2025-07-11 08:24:47.188251,Store
401,698,73,3,369.83,1109.49,2025-06-02 23:26:57.382671,Store
402,398,91,1,395.39,395.39,2025-07-01 07:50:51.804956,Online
403,644,93,1,159.89,159.89,2025-05-26 07:31:00.897660,Store
404,1306,149,1,334.87,334.87,2025-07-01 02:29:44.818349,Online
405,551,80,1,205.72,205.72,2025-07-02 01:42:33.351423,Store
406,1471,106,1,430.88,430.88,2025-02-20 22:36:50.482271,Online
407,807,180,3,89.1,267.3,2025-07-03 12:29:39.112446,Online
408,78,78,1,151.5,151.5,2025-06-12 01:43:34.165557,Online
409,1353,200,1,486.69,486.69,2025-06-13 14:21:52.671705,Online
410,1788,23,3,74.59,223.76,2025-05-24 23:03:06.646632,Online
411,459,174,1,354.39,354.39,2025-07-12 03:00:20.648569,Store
412,1643,139,1,440.21,440.21,2025-06-11 14:42:33.443572,Online
413,214,191,3,185.79,557.37,2025-05-28 09:39:04.318306,Online
414,1622,155,5,502.42,2512.11,2025-03-17 11:34:31.805651,Online
415,80,15,1,86.78,86.78,2025-06-01 13:19:07.133174,Store
416,547,193,3,396.33,1188.99,2025-07-07 23:15:56.997062,Online
417,349,32,4,48.37,193.47,2025-06-10 17:43:46.128135,Store
418,709,136,1,377.77,377.77,2025-06-22 19:00:22.301904,Online
419,1265,180,1,108.9,108.9,2025-06-27 06:51:10.229951,Store
420,307,66,1,126.03,126.03,2025-06-30 06:45:32.174212,Online
421,1138,98,1,186.8,186.8,2025-06-04 17:50:11.972421,Online
422,659,41,1,439.09,439.09,2025-06-14 05:38:34.262674,Online
423,733,93,4,159.89,639.55,2025-06-28 23:45:14.339710,Store
424,1480,36,2,470.84,941.69,2025-04-13 05:01:07.375091,Store
425,101,68,1,426.04,426.04,2025-06-28 11:04:55.621945,Online
426,1118,154,2,33.58,67.15,2025-05-02 17:29:43.375317,Online
427,377,191,2,167.21,334.42,2025-05-22 15:00:31.968199,Store
428,774,72,4,40.26,161.05,2025-04-30 23:50:51.550725,Store
429,852,66,2,113.43,226.86,2025-06-07 19:31:04.404915,Online
430,1575,42,2,143.0,286.0,2025-06-26 16:58:59.253953,Online
431,1462,147,1,293.33,293.33,2025-06-19 19:22:09.282510,Online
432,1259,139,5,484.23,2421.15,2025-07-11 13:39:49.295374,Online
433,212,123,4,442.17,1768.67,2025-05-12 20:16:34.462043,Online
434,1557,2,2,52.52,105.05,2025-06-23 02:23:11.401821,Store
435,266,187,1,64.23,64.23,2025-04-03 20:55:06.564157,Online
436,581,125,2,104.25,208.5,2025-06-11 09:21:50.400375,Online
437,1902,122,1,346.25,346.25,2025-07-01 12:18:55.219246,Store
438,726,187,2,64.23,128.45,2025-05-21 08:42:22.773206,Online
439,1887,120,2,197.1,394.2,2025-06-21 16:18:52.887139,Store
440,251,110,3,408.67,1226.0,2025-04-04 17:11:00.852944,Online
441,839,41,4,439.09,1756.34,2025-07-09 13:50:11.002053,Online
442,1610,62,1,404.69,404.69,2025-07-05 22:44:17.248213,Store
443,1604,104,1,26.86,26.86,2025-06-10 03:21:45.519098,Store
444,1967,51,1,62.51,62.51,2025-07-10 16:55:54.976658,Store
445,592,83,1,357.39,357.39,2025-06-29 23:04:43.053613,Store
446,1039,17,4,195.2,780.81,2025-06-20 10:01:58.455761,Online
447,1745,17,2,177.46,354.91,2025-07-08 14:29:08.433516,Online
448,696,200,2,486.69,973.39,2025-07-02 04:33:40.001578,Online
449,130,134,1,267.33,267.33,2025-04-23 06:45:57.692852,Online
450,810,90,1,403.11,403.11,2025-07-08 08:54:47.495154,Online
451,609,10,3,18.66,55.97,2025-03-15 13:39:43.973618,Store
452,1795,12,1,103.81,103.81,2025-06-21 06:10:14.850035,Online
453,625,12,2,94.38,188.75,2025-04-24 05:00:57.613601,Store
454,327,109,3,446.6,1339.8,2025-06-29 12:40:59.417339,Online
455,712,79,2,55.34,110.68,2025-06-20 02:31:13.480024,Online
456,897,121,1,94.65,94.65,2025-07-08 21:59:20.438467,Online
457,506,69,1,350.66,350.66,2025-07-10 22:26:30.648403,Online
458,653,184,1,428.03,428.03,2025-06-26 12:41:58.562410,Online
459,1337,37,2,524.58,1049.16,2025-07-11 04:53:31.643264,Online
460,1582,156,5,354.02,1770.1,2025-07-12 03:00:26.334601,Online
461,824,154,1,37.31,37.31,2025-07-06 11:15:51.458914,Online
462,652,117,1,325.42,325.42,2025-07-06 08:48:13.680964,Store
463,41,108,1,221.37,221.37,2025-06-15 04:59:33.224335,Online
464,952,71,1,178.71,178.71,2025-05-22 17:54:09.514723,Online
465,267,93,2,159.89,319.78,2025-06-01 18:43:01.249321,Online
466,842,137,2,375.75,751.49,2025-07-06 12:27:50.712207,Online
467,47,19,1,13.35,13.35,2025-06-15 20:38:29.595916,Store
468,876,42,1,157.3,157.3,2025-06-21 00:32:30.758932,Store
469,1388,92,1,142.36,142.36,2025-06-20 08:57:39.715391,Store
470,1660,125,2,104.25,208.5,2025-07-11 14:02:00.455894,Store
471,1577,137,2,413.32,826.64,2025-07-04 04:53:15.908013,Online
472,1172,150,1,21.86,21.86,2025-06-30 02:00:45.065125,Online
473,1008,170,5,375.79,1878.95,2025-06-11 19:13:45.895861,Store
474,1892,87,1,19.08,19.08,2025-07-09 23:44:33.558591,Online
475,116,52,1,405.08,405.08,2025-06-06 16:52:57.319153,Online
476,876,94,1,271.41,271.41,2025-06-08 22:58:09.954050,Store
477,1114,40,1,242.3,242.3,2025-06-01 12:38:19.424097,Online
478,1605,109,2,491.26,982.52,2025-06-27 04:51:12.696855,Online
479,340,17,1,195.2,195.2,2025-05-27 07:45:57.515464,Store
480,1106,117,3,357.96,1073.89,2025-07-11 01:30:44.857405,Store
481,1742,162,2,407.86,815.73,2025-05-20 06:47:01.413503,Online
482,1706,81,1,236.8,236.8,2025-06-30 23:57:16.185133,Online
483,1056,198,2,151.82,303.65,2024-11-10 07:43:07.374135,Store
484,717,80,1,185.15,185.15,2025-06-20 14:34:44.586806,Store
485,887,92,3,129.42,388.25,2025-06-24 13:48:58.492306,Online
486,943,30,2,249.73,499.45,2025-06-19 06:32:25.323936,Online
487,591,139,1,484.23,484.23,2025-06-16 17:48:07.944115,Online
488,1021,45,2,181.27,362.53,2025-07-10 09:02:38.987201,Store
489,1120,22,5,132.96,664.82,2025-06-30 06:53:42.455921,Online
490,177,135,3,107.82,323.45,2025-03-29 16:33:59.835310,Store
491,349,112,2,131.91,263.82,2025-06-15 17:15:22.058742,Online
492,1717,191,1,204.37,204.37,2025-07-01 00:13:21.242161,Store
493,1695,14,1,260.15,260.15,2025-07-05 09:39:35.451999,Online
494,482,38,2,127.27,254.55,2025-06-29 19:06:00.703975,Store
495,1544,60,4,96.9,387.61,2025-05-07 20:14:09.707335,Online
496,333,169,1,145.93,145.93,2025-06-17 00:00:14.337948,Online
497,456,111,1,360.33,360.33,2025-05-27 13:37:16.263387,Online
498,1397,77,1,109.84,109.84,2025-07-08 06:11:39.335692,Online
499,1175,8,1,116.97,116.97,2025-06-21 19:40:56.757948,Online
500,378,128,2,196.08,392.16,2025-06-09 06:06:47.051443,Online
501,1495,45,2,181.27,362.53,2025-06-26 07:12:30.157150,Online
502,1380,174,5,322.17,1610.86,2025-07-01 07:50:55.753708,Online
503,562,88,2,80.37,160.75,2025-06-03 02:11:04.299053,Store
504,1820,15,2,78.89,157.78,2025-06-28 00:14:32.024040,Store
505,657,173,4,468.1,1872.39,2025-07-02 23:45:40.578548,Store
506,1993,53,1,468.36,468.36,2025-06-20 10:00:07.671638,Online
507,29,44,1,89.65,89.65,2025-06-24 20:37:07.139816,Online
508,1745,93,2,159.89,319.78,2025-06-20 06:24:13.237040,Store
509,312,29,1,252.66,252.66,2025-07-03 21:34:55.628161,Store
510,1864,13,1,221.18,221.18,2025-07-08 00:51:59.723917,Store
511,33,122,1,346.25,346.25,2025-05-23 13:51:15.705678,Online
512,930,126,1,361.51,361.51,2025-03-19 22:54:46.982119,Store
513,1107,135,1,107.82,107.82,2025-05-12 10:37:14.308334,Online
514,1218,123,2,442.17,884.34,2025-07-12 10:26:08.251010,Online
515,1827,125,4,114.67,458.7,2025-05-08 19:15:53.002688,Online
516,1714,39,1,315.82,315.82,2025-07-03 17:28:57.308878,Store
517,1844,148,1,302.84,302.84,2025-07-07 02:48:47.519967,Online
518,1588,37,1,476.89,476.89,2025-06-19 07:39:43.594642,Online
519,882,4,1,90.82,90.82,2025-06-13 06:26:02.772292,Store
520,186,163,2,10.37,20.73,2025-05-27 00:05:50.930737,Online
521,645,61,1,14.8,14.8,2025-04-09 19:53:14.139499,Store
522,1321,148,2,302.84,605.68,2025-05-24 12:25:47.519879,Online
523,792,38,3,127.27,381.82,2025-05-24 18:38:37.580271,Store
524,228,143,4,97.16,388.65,2025-06-29 04:14:43.504073,Online
525,334,42,2,157.3,314.6,2025-07-10 08:43:36.126581,Online
526,1543,93,2,159.89,319.78,2025-06-26 03:17:13.422830,Store
527,1369,52,1,495.1,495.1,2025-06-19 00:26:26.467191,Store
528,1798,80,1,226.29,226.29,2025-07-06 16:28:39.388629,Online
529,565,149,1,372.08,372.08,2025-06-30 11:40:25.359816,Online
530,591,156,1,389.42,389.42,2025-05-29 13:29:24.875163,Store
531,441,49,3,172.46,517.38,2025-07-07 23:53:55.809573,Store
532,1595,15,2,71.0,142.0,2025-05-17 01:23:23.335457,Online
533,803,159,2,74.03,148.06,2025-07-12 04:27:43.701866,Store
534,131,145,2,225.69,451.38,2025-06-10 11:41:56.799699,Online
535,1427,23,3,82.04,246.13,2025-05-09 23:45:01.190995,Online
536,1263,123,1,442.17,442.17,2025-06-11 18:38:24.697961,Store
537,834,53,1,515.19,515.19,2025-06-17 00:19:37.324627,Store
538,785,140,3,156.09,468.28,2025-06-20 22:56:22.741662,Online
539,203,60,1,106.59,106.59,2025-06-21 11:59:13.904855,Store
540,39,34,3,58.19,174.57,2025-06-29 17:34:39.263328,Online
541,857,111,1,396.36,396.36,2025-05-05 22:45:03.319085,Online
542,1959,35,3,230.14,690.43,2025-05-25 02:37:24.697747,Online
543,1213,111,1,396.36,396.36,2025-06-28 04:07:12.664374,Online
544,1089,185,1,420.71,420.71,2025-07-01 11:43:33.954962,Store
545,1178,140,2,156.09,312.19,2025-05-29 14:54:04.907856,Store
546,988,162,1,453.18,453.18,2025-06-22 21:19:40.834334,Store
547,786,10,3,16.79,50.38,2025-06-25 09:17:11.118793,Online
548,68,8,4,105.27,421.09,2025-07-12 01:15:14.018099,Online
549,1303,46,1,181.17,181.17,2025-07-04 22:50:32.452065,Online
550,1088,67,1,56.26,56.26,2025-06-30 15:12:12.030515,Online
551,1419,156,1,354.02,354.02,2025-05-03 00:27:39.277072,Store
552,1975,176,2,233.69,467.38,2025-06-30 02:54:36.314412,Online
553,629,119,1,253.38,253.38,2025-07-06 04:44:08.201511,Online
554,1315,140,1,141.9,141.9,2025-07-02 00:55:49.986994,Online
555,747,199,2,245.02,490.03,2025-06-23 08:01:26.648521,Online
556,1853,10,2,16.79,33.58,2025-05-27 09:59:09.880899,Online
557,1497,91,3,395.39,1186.16,2025-06-08 19:35:03.498695,Online
558,1276,108,1,221.37,221.37,2025-06-09 17:11:52.237865,Online
559,1777,200,1,486.69,486.69,2025-07-11 11:35:49.070861,Online
560,1799,36,1,517.93,517.93,2025-05-31 09:57:45.005052,Online
561,773,172,2,273.4,546.8,2025-06-26 22:20:55.898506,Online
562,704,188,1,216.93,216.93,2025-07-07 11:12:15.165245,Store
563,1011,20,1,238.84,238.84,2025-03-13 19:06:47.337951,Online
564,159,8,1,116.97,116.97,2025-07-02 06:36:53.340255,Online
565,568,15,1,78.89,78.89,2025-06-20 15:26:05.942688,Online
566,300,195,1,176.17,176.17,2025-04-22 23:47:03.380097,Store
567,1496,192,1,319.25,319.25,2025-07-06 17:28:06.208523,Store
568,1710,164,1,301.13,301.13,2025-06-02 01:55:22.377352,Online
569,1474,21,3,345.97,1037.91,2025-07-03 16:30:51.210543,Online
570,1181,149,3,334.87,1004.6,2025-07-08 08:47:29.228819,Online
571,340,59,2,502.89,1005.79,2025-06-26 13:06:41.946299,Store
572,252,90,1,366.46,366.46,2025-07-02 15:38:19.678511,Store
573,697,52,1,450.09,450.09,2025-07-07 02:08:34.881090,Online
574,897,23,1,74.59,74.59,2025-06-02 22:01:06.501462,Online
575,1336,5,4,71.06,284.25,2025-06-21 02:15:38.418349,Online
576,705,20,1,262.72,262.72,2025-07-08 00:40:25.380365,Online
577,252,93,3,159.89,479.67,2025-06-22 02:08:15.240047,Online
578,295,118,2,160.38,320.76,2025-05-18 05:08:27.403278,Online
579,1536,40,1,266.53,266.53,2025-06-09 11:50:43.195527,Online
580,172,78,1,151.5,151.5,2025-06-10 13:17:21.850176,Store
581,1172,164,1,271.01,271.01,2025-06-23 23:36:38.952453,Online
582,1256,70,1,494.36,494.36,2025-07-10 04:39:35.290305,Store
583,603,32,1,53.2,53.2,2025-06-27 13:07:09.074429,Online
584,681,76,2,353.74,707.48,2025-07-12 04:45:19.298285,Store
585,1331,192,2,319.25,638.49,2025-06-16 02:51:05.504001,Store
586,97,116,1,24.11,24.11,2025-06-17 19:54:42.335177,Online
587,164,100,2,255.02,510.03,2025-04-22 07:18:29.722108,Online
588,873,149,1,372.08,372.08,2025-06-20 01:51:18.786093,Online
589,290,88,1,80.37,80.37,2025-07-08 11:07:37.241987,Online
590,128,174,2,289.95,579.91,2025-06-21 07:20:54.156468,Store
591,1721,118,3,160.38,481.14,2025-06-03 20:51:14.637822,Store
592,400,28,2,369.34,738.69,2025-06-29 12:18:18.945832,Store
593,267,175,1,450.35,450.35,2025-04-28 20:23:18.483638,Online
594,308,47,1,397.77,397.77,2025-07-05 05:04:52.564458,Online
595,879,33,4,320.08,1280.32,2025-06-18 17:30:33.456124,Online
596,15,134,2,294.06,588.12,2025-07-01 06:32:57.165019,Online
597,549,162,1,453.18,453.18,2025-05-16 18:35:00.426206,Online
598,1198,191,1,167.21,167.21,2025-06-16 12:33:06.262187,Online
599,1887,185,1,514.2,514.2,2025-06-30 01:09:55.811557,Online
600,722,48,2,377.82,755.64,2025-06-11 23:07:28.933373,Online
601,1103,26,1,107.61,107.61,2025-07-05 21:55:13.610032,Online
602,1608,128,1,160.43,160.43,2025-06-22 15:53:06.625067,Online
603,1658,13,2,221.18,442.36,2025-06-19 23:35:16.783225,Online
604,1232,16,2,218.14,436.29,2025-06-04 02:21:22.677480,Online
605,1185,23,1,82.04,82.04,2025-07-09 00:12:33.563043,Online
606,1454,134,2,267.33,534.65,2025-06-14 05:47:46.672640,Online
607,173,189,2,23.83,47.66,2025-06-28 18:06:12.479680,Store
608,1930,57,3,35.9,107.7,2025-04-23 23:37:31.561265,Online
609,1726,86,3,40.29,120.88,2025-03-03 23:20:04.681337,Online
610,561,62,3,364.22,1092.67,2025-07-12 06:53:14.819520,Online
611,673,68,1,426.04,426.04,2025-06-17 16:22:32.137387,Online
612,676,15,2,71.0,142.0,2025-06-24 11:35:08.688462,Online
613,1110,125,3,114.67,344.02,2025-06-19 16:39:30.424699,Online
614,847,87,1,20.99,20.99,2025-06-15 05:19:11.068284,Online
615,158,20,1,214.95,214.95,2025-06-06 22:29:32.231842,Online
616,1376,136,1,339.99,339.99,2025-05-31 06:25:39.832648,Online
617,1275,11,2,60.36,120.71,2025-06-28 10:01:54.575436,Store
618,1674,96,3,278.51,835.54,2025-06-15 20:49:04.291678,Online
619,407,132,1,319.74,319.74,2025-07-01 21:57:38.602512,Online
620,331,17,1,177.46,177.46,2025-06-17 15:00:28.384525,Online
621,80,61,2,14.8,29.59,2025-05-16 02:25:15.649496,Online
622,1059,20,1,238.84,238.84,2025-07-08 16:02:11.287764,Store
623,1852,145,1,203.12,203.12,2025-07-10 20:04:21.421142,Online
624,147,187,2,71.36,142.73,2025-06-15 01:27:02.489993,Online
625,1369,147,3,322.66,967.98,2025-06-22 12:57:29.751015,Online
626,1029,57,2,32.64,65.27,2025-05-23 22:40:21.471923,Online
627,248,199,1,220.51,220.51,2025-06-05 06:56:25.378064,Online
628,1667,20,2,238.84,477.68,2025-06-27 12:44:36.526084,Online
629,1405,140,1,141.9,141.9,2025-07-07 17:41:58.116477,Online
630,1953,194,1,220.62,220.62,2025-06-09 17:53:57.237275,Online
631,1029,100,5,255.02,1275.08,2025-04-24 16:43:12.429896,Online
632,220,54,1,441.09,441.09,2025-06-16 17:43:11.922636,Store
633,1718,102,2,295.3,590.59,2025-07-01 22:23:51.070761,Online
634,1889,192,2,287.32,574.65,2025-06-02 09:06:29.918246,Online
635,1650,141,4,442.17,1768.7,2025-06-28 20:09:55.415369,Store
636,538,157,1,258.62,258.62,2025-06-20 14:32:06.445517,Online
637,1484,176,2,257.06,514.12,2025-07-11 01:29:31.583512,Store
638,1412,102,1,324.83,324.83,2025-06-30 09:32:04.520721,Store
639,656,133,2,245.62,491.25,2025-05-15 17:15:48.687799,Store
640,80,152,1,39.52,39.52,2025-07-10 05:41:11.624085,Online
641,1404,111,1,324.29,324.29,2025-06-24 10:51:39.892784,Store
642,1627,150,1,24.29,24.29,2025-06-16 16:15:59.030381,Store
643,646,42,1,128.7,128.7,2025-06-29 11:32:43.044474,Store
644,1599,70,1,543.8,543.8,2025-06-04 12:50:29.874458,Store
645,1048,103,1,172.63,172.63,2025-07-11 03:58:18.339199,Online
646,1121,44,5,80.69,403.45,2025-04-20 03:24:46.946521,Store
647,1777,113,3,456.01,1368.02,2025-04-06 04:40:44.359506,Store
648,1437,112,2,131.91,263.82,2025-06-05 07:56:46.548088,Store
649,488,133,2,223.29,446.59,2025-06-08 08:01:50.469662,Online
650,1173,171,2,236.97,473.94,2025-06-30 17:58:33.010774,Online
651,1235,60,2,96.9,193.8,2025-06-15 06:15:31.606786,Online
652,340,102,1,324.83,324.83,2025-06-29 06:51:37.585046,Online
653,817,66,3,126.03,378.09,2025-07-06 07:07:47.897775,Online
654,1636,68,1,387.31,387.31,2025-07-08 09:39:11.930622,Store
655,1211,49,1,156.78,156.78,2025-06-18 00:38:21.360671,Online
656,1867,40,1,266.53,266.53,2025-06-21 20:36:58.857629,Online
657,1066,72,1,36.24,36.24,2025-07-02 08:33:34.148849,Online
658,1711,28,3,451.42,1354.26,2025-06-13 06:36:18.789656,Online
659,1088,143,3,106.88,320.64,2025-06-17 14:29:26.188659,Online
660,855,159,1,74.03,74.03,2025-07-06 10:47:48.768942,Online
661,911,120,2,179.18,358.36,2025-07-12 10:41:35.081359,Store
662,1627,47,1,397.77,397.77,2025-06-18 04:24:45.834645,Store
663,953,134,1,294.06,294.06,2025-06-02 04:12:50.691447,Store
664,1357,74,4,239.08,956.34,2025-06-24 21:28:32.019905,Online
665,944,131,1,425.96,425.96,2025-07-07 03:30:30.746546,Store
666,1850,182,4,34.89,139.57,2025-04-18 00:46:20.822275,Online
667,802,32,2,53.2,106.41,2025-06-30 23:00:28.744986,Online
668,494,182,1,38.38,38.38,2025-07-09 12:25:32.757228,Online
669,1059,56,3,95.24,285.72,2025-06-24 10:26:36.038771,Online
670,1035,140,1,156.09,156.09,2025-07-08 14:24:44.971746,Online
671,1516,151,1,302.73,302.73,2025-06-02 15:56:42.518797,Online
672,36,139,1,396.19,396.19,2025-07-08 09:22:09.990584,Online
673,28,86,2,36.63,73.26,2025-06-05 22:21:43.222788,Online
674,1825,188,1,197.21,197.21,2025-07-03 01:31:10.936738,Online
675,1666,60,2,87.21,174.42,2025-07-03 21:00:15.621608,Online
676,1541,115,3,285.41,856.22,2025-06-29 04:50:30.206525,Store
677,528,116,1,24.11,24.11,2025-06-21 05:36:57.510743,Online
678,1267,145,1,225.69,225.69,2025-07-01 21:34:36.658388,Online
679,293,14,1,234.14,234.14,2025-06-08 12:00:56.737279,Store
680,450,78,2,151.5,302.99,2025-06-30 03:43:52.170570,Online
681,1077,111,5,360.33,1801.63,2025-05-06 07:47:15.539391,Online
682,1651,62,1,445.16,445.16,2025-05-17 06:15:53.423214,Store
683,1222,44,1,98.62,98.62,2025-06-12 21:40:33.460183,Store
684,1940,161,2,479.37,958.74,2025-04-14 08:12:56.256683,Store
685,1749,67,4,46.03,184.11,2025-07-09 08:04:29.376617,Online
686,980,27,1,429.98,429.98,2025-07-10 11:02:43.402054,Online
687,1532,66,2,126.03,252.06,2025-07-07 01:07:38.927270,Online
688,534,38,2,127.27,254.55,2025-06-18 03:45:05.840352,Store
689,1205,184,3,428.03,1284.1,2025-04-15 00:28:06.278829,Online
690,498,91,3,434.93,1304.78,2025-06-13 17:11:21.697510,Online
691,361,81,5,215.28,1076.38,2025-05-17 18:56:51.100804,Online
692,1807,111,1,360.33,360.33,2025-05-02 09:18:52.958811,Online
693,278,133,2,223.29,446.59,2025-07-06 16:56:05.946534,Online
694,1392,171,2,260.66,521.33,2025-06-19 01:16:07.904859,Store
695,1524,176,5,257.06,1285.29,2025-05-31 13:38:47.946485,Store
696,1299,144,1,182.34,182.34,2025-06-17 18:17:40.581612,Online
697,1644,90,1,366.46,366.46,2025-05-26 21:29:07.351064,Store
698,326,8,2,105.27,210.54,2025-07-06 04:14:13.699034,Online
699,1089,85,1,69.74,69.74,2025-07-02 09:20:20.713788,Online
700,1057,142,1,177.86,177.86,2025-06-13 19:03:20.244484,Online
701,1266,42,1,157.3,157.3,2025-05-11 09:21:34.915550,Online
702,493,43,2,11.81,23.63,2025-04-26 16:12:08.738931,Online
703,57,115,1,348.83,348.83,2025-06-16 13:25:23.113959,Online
704,1066,7,4,110.16,440.65,2025-07-03 04:05:57.333887,Online
705,1094,181,2,158.17,316.35,2025-06-04 06:58:50.853372,Online
706,1268,103,1,156.94,156.94,2025-07-12 04:02:17.854003,Online
707,966,176,1,233.69,233.69,2025-07-06 11:32:01.746664,Store
708,22,159,1,81.43,81.43,2025-06-26 18:16:34.708863,Online
709,1065,53,2,468.36,936.72,2025-07-09 17:18:18.925292,Store
710,102,49,1,156.78,156.78,2025-06-23 12:35:52.779044,Online
711,1196,16,1,196.33,196.33,2025-05-19 13:14:03.384492,Online
712,426,127,1,335.53,335.53,2025-03-10 00:39:19.980604,Online
713,1998,156,2,389.42,778.85,2025-07-10 14:33:15.052148,Online
714,1847,171,2,260.66,521.33,2025-07-02 03:29:08.798753,Online
715,595,37,2,429.2,858.4,2025-07-07 01:13:10.221720,Online
716,904,6,1,189.29,189.29,2025-07-04 07:29:09.253355,Online
717,943,47,2,397.77,795.54,2025-06-17 15:18:15.480431,Online
718,302,121,1,94.65,94.65,2025-06-12 22:08:24.084202,Online
719,373,188,1,216.93,216.93,2025-06-08 21:28:07.634132,Store
720,608,33,1,290.98,290.98,2025-06-07 21:57:57.487819,Online
721,1471,68,1,387.31,387.31,2025-07-03 11:13:00.885131,Store
722,1442,69,2,350.66,701.33,2025-06-29 01:14:40.243135,Online
723,1381,190,1,471.93,471.93,2025-07-01 01:29:31.563153,Online
724,1289,7,3,134.64,403.93,2025-07-02 14:16:15.101746,Online
725,222,152,1,35.92,35.92,2025-07-12 05:06:17.054747,Store
726,209,111,1,396.36,396.36,2025-07-06 06:16:42.726465,Online
727,721,20,1,214.95,214.95,2025-06-29 14:15:04.992060,Online
728,1292,197,2,530.86,1061.72,2025-07-05 09:12:56.518634,Online
729,922,168,2,116.69,233.37,2025-06-02 11:46:59.902839,Online
730,1856,165,4,362.46,1449.83,2025-07-06 12:20:00.206756,Online
731,77,195,1,144.14,144.14,2025-06-18 20:30:09.980472,Online
732,150,127,3,335.53,1006.58,2025-07-05 01:00:02.826550,Online
733,1284,190,1,471.93,471.93,2025-06-22 05:00:30.050468,Store
734,1664,53,1,468.36,468.36,2025-06-23 17:02:07.770138,Store
735,343,57,4,35.9,143.6,2025-07-10 00:02:43.823710,Store
736,720,35,1,207.13,207.13,2025-07-11 19:30:00.331566,Online
737,1339,9,1,40.48,40.48,2025-06-15 11:13:00.482919,Online
