customer_id,customer_segment,region,registration_date,age_group
1891,Premium,West,2024-11-01 07:01:24.642321168,46-55
1892,Standard,East,2024-11-01 20:10:12.306153088,55+
1893,Basic,West,2024-11-02 09:18:59.969984992,55+
1894,Standard,Central,2024-11-02 22:27:47.633816912,55+
1895,Standard,South,2024-11-03 11:36:35.297648832,18-25
1896,Basic,North,2024-11-04 00:45:22.961480752,18-25
1897,Standard,West,2024-11-04 13:54:10.625312656,36-45
1898,Premium,West,2024-11-05 03:02:58.289144576,36-45
1899,Standard,East,2024-11-05 16:11:45.952976496,36-45
1900,Basic,Central,2024-11-06 05:20:33.616808416,26-35
1901,Standard,East,2024-11-06 18:29:21.280640320,36-45
1902,Premium,East,2024-11-07 07:38:08.944472240,36-45
1903,Basic,Central,2024-11-07 20:46:56.608304160,18-25
1904,Premium,North,2024-11-08 09:55:44.272136080,26-35
1905,Basic,East,2024-11-08 23:04:31.935967984,36-45
1906,Standard,East,2024-11-09 12:13:19.599799904,46-55
1907,Basic,West,2024-11-10 01:22:07.263631824,26-35
1908,Standard,Central,2024-11-10 14:30:54.927463744,36-45
1909,Standard,South,2024-11-11 03:39:42.591295648,46-55
1910,Premium,North,2024-11-11 16:48:30.255127568,36-45
1911,Standard,North,2024-11-12 05:57:17.918959488,18-25
1912,Basic,Central,2024-11-12 19:06:05.582791408,36-45
1913,Basic,West,2024-11-13 08:14:53.246623312,26-35
1914,Standard,West,2024-11-13 21:23:40.910455232,55+
1915,Standard,Central,2024-11-14 10:32:28.574287152,18-25
1916,Basic,West,2024-11-14 23:41:16.238119072,46-55
1917,Basic,North,2024-11-15 12:50:03.901950976,18-25
1918,Standard,North,2024-11-16 01:58:51.565782896,36-45
1919,Standard,South,2024-11-16 15:07:39.229614816,36-45
1920,Standard,Central,2024-11-17 04:16:26.893446736,26-35
1921,Standard,East,2024-11-17 17:25:14.557278640,36-45
1922,Premium,East,2024-11-18 06:34:02.221110560,26-35
1923,Standard,South,2024-11-18 19:42:49.884942480,26-35
1924,Standard,South,2024-11-19 08:51:37.548774400,36-45
1925,Basic,West,2024-11-19 22:00:25.212606304,26-35
1926,Premium,South,2024-11-20 11:09:12.876438224,55+
1927,Standard,South,2024-11-21 00:18:00.540270144,36-45
1928,Standard,East,2024-11-21 13:26:48.204102064,36-45
1929,Standard,West,2024-11-22 02:35:35.867933968,18-25
1930,Premium,South,2024-11-22 15:44:23.531765888,36-45
1931,Standard,South,2024-11-23 04:53:11.195597808,46-55
1932,Standard,West,2024-11-23 18:01:58.859429728,26-35
1933,Standard,Central,2024-11-24 07:10:46.523261632,46-55
1934,Standard,West,2024-11-24 20:19:34.187093552,26-35
1935,Standard,East,2024-11-25 09:28:21.850925472,46-55
1936,Basic,Central,2024-11-25 22:37:09.514757392,18-25
1937,Standard,North,2024-11-26 11:45:57.178589296,55+
1938,Basic,West,2024-11-27 00:54:44.842421216,36-45
1939,Standard,East,2024-11-27 14:03:32.506253136,26-35
1940,Premium,Central,2024-11-28 03:12:20.170085056,26-35
1941,Premium,West,2024-11-28 16:21:07.833916960,36-45
1942,Standard,South,2024-11-29 05:29:55.497748880,55+
1943,Basic,West,2024-11-29 18:38:43.161580800,26-35
1944,Basic,North,2024-11-30 07:47:30.825412720,18-25
1945,Basic,West,2024-11-30 20:56:18.489244624,36-45
1946,Standard,Central,2024-12-01 10:05:06.153076544,36-45
1947,Standard,Central,2024-12-01 23:13:53.816908464,36-45
1948,Premium,West,2024-12-02 12:22:41.480740368,46-55
1949,Standard,Central,2024-12-03 01:31:29.144572288,26-35
1950,Standard,South,2024-12-03 14:40:16.808404208,55+
1951,Premium,West,2024-12-04 03:49:04.472236128,36-45
1952,Standard,South,2024-12-04 16:57:52.136068032,18-25
1953,Standard,South,2024-12-05 06:06:39.799899952,46-55
1954,Basic,East,2024-12-05 19:15:27.463731872,36-45
1955,Basic,West,2024-12-06 08:24:15.127563792,26-35
1956,Basic,Central,2024-12-06 21:33:02.791395696,36-45
1957,Standard,South,2024-12-07 10:41:50.455227616,26-35
1958,Standard,East,2024-12-07 23:50:38.119059536,36-45
1959,Standard,West,2024-12-08 12:59:25.782891456,55+
1960,Basic,West,2024-12-09 02:08:13.446723360,18-25
1961,Premium,North,2024-12-09 15:17:01.110555280,26-35
1962,Standard,North,2024-12-10 04:25:48.774387200,46-55
1963,Basic,South,2024-12-10 17:34:36.438219120,55+
1964,Standard,North,2024-12-11 06:43:24.102051024,36-45
1965,Standard,South,2024-12-11 19:52:11.765882944,36-45
1966,Standard,Central,2024-12-12 09:00:59.429714864,36-45
1967,Premium,South,2024-12-12 22:09:47.093546784,55+
1968,Standard,North,2024-12-13 11:18:34.757378688,55+
1969,Standard,Central,2024-12-14 00:27:22.421210608,26-35
1970,Premium,North,2024-12-14 13:36:10.085042528,36-45
1971,Premium,South,2024-12-15 02:44:57.748874448,36-45
1972,Basic,East,2024-12-15 15:53:45.412706352,46-55
1973,Standard,West,2024-12-16 05:02:33.076538272,36-45
1974,Standard,North,2024-12-16 18:11:20.740370192,46-55
1975,Standard,South,2024-12-17 07:20:08.404202112,55+
1976,Basic,Central,2024-12-17 20:28:56.068034016,18-25
1977,Standard,North,2024-12-18 09:37:43.731865936,26-35
1978,Standard,North,2024-12-18 22:46:31.395697856,36-45
1979,Basic,West,2024-12-19 11:55:19.059529776,26-35
1980,Basic,South,2024-12-20 01:04:06.723361680,18-25
1981,Premium,East,2024-12-20 14:12:54.387193600,18-25
1982,Basic,Central,2024-12-21 03:21:42.051025520,46-55
1983,Standard,South,2024-12-21 16:30:29.714857440,55+
1984,Standard,Central,2024-12-22 05:39:17.378689344,36-45
1985,Premium,North,2024-12-22 18:48:05.042521264,36-45
1986,Premium,West,2024-12-23 07:56:52.706353184,26-35
1987,Basic,West,2024-12-23 21:05:40.370185104,46-55
1988,Standard,East,2024-12-24 10:14:28.034017008,46-55
1989,Standard,West,2024-12-24 23:23:15.697848928,36-45
1990,Basic,North,2024-12-25 12:32:03.361680848,26-35
1991,Basic,East,2024-12-26 01:40:51.025512768,18-25
1992,Premium,South,2024-12-26 14:49:38.689344672,18-25
1993,Standard,West,2024-12-27 03:58:26.353176592,36-45
1994,Premium,East,2024-12-27 17:07:14.017008512,46-55
1995,Basic,North,2024-12-28 06:16:01.680840432,55+
1996,Standard,Central,2024-12-28 19:24:49.344672336,36-45
1997,Basic,Central,2024-12-29 08:33:37.008504256,46-55
1998,Premium,North,2024-12-29 21:42:24.672336176,55+
1999,Premium,North,2024-12-30 10:51:12.336168096,26-35
2000,Standard,Central,2024-12-31 00:00:00.000000000,26-35
